Log file open, 01/26/23 14:36:31
[2023.01.26-13.36.40:774][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.01.26-13.36.40:782][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.01.26-13.36.40:783][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.01.26-13.36.40:785][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.01.26-13.36.40:785][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.01.26-13.36.40:787][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.01.26-13.36.40:788][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.01.26-13.36.40:789][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.01.26-13.36.40:789][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.01.26-13.36.40:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.01.26-13.36.40:791][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.01.26-13.36.40:801][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.01.26-13.36.40:807][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.01.26-13.36.40:812][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.01.26-13.36.40:819][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.01.26-13.36.40:827][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.01.26-13.36.40:831][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.26-13.36.40:832][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.26-13.36.40:834][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.26-13.36.40:844][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.26-13.36.40:850][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.26-13.36.40:854][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.26-13.36.40:861][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.26-13.36.40:863][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.26-13.36.40:870][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.26-13.36.40:875][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.26-13.36.40:877][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.26-13.36.40:880][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.26-13.36.40:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.26-13.36.40:886][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.26-13.36.40:890][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.26-13.36.40:895][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.01.26-13.36.40:900][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.01.26-13.36.40:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.01.26-13.36.40:909][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.01.26-13.36.40:916][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.01.26-13.36.40:924][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.01.26-13.36.40:929][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.01.26-13.36.40:938][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.01.26-13.36.40:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.01.26-13.36.40:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.01.26-13.36.40:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.01.26-13.36.40:943][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.01.26-13.36.40:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.01.26-13.36.40:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.01.26-13.36.40:946][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.01.26-13.36.40:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.01.26-13.36.40:948][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.01.26-13.36.40:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.01.26-13.36.40:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.01.26-13.36.40:951][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.01.26-13.36.40:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.01.26-13.36.40:953][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.01.26-13.36.40:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.01.26-13.36.40:955][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.01.26-13.36.40:957][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.01.26-13.36.40:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.01.26-13.36.40:961][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.01.26-13.36.40:964][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.01.26-13.36.40:966][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.01.26-13.36.40:970][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.01.26-13.36.40:973][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.01.26-13.36.40:980][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.01.26-13.36.40:982][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.01.26-13.36.40:986][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.01.26-13.36.40:990][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
[2023.01.26-13.36.40:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Blueprints/Assets/FogBrightnessLUT.uasset"
[2023.01.26-13.36.40:991][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Blueprints/Assets/M_LightStage_Arrows.uasset"
[2023.01.26-13.36.40:992][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset" to "../../../../../Programming_02/Prog2_Compulsory1/P2Compulsory1/Content/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Black.uasset"
